BUILDING,ROAD,TOWN,X_COR,Y_COR,POSTCODE,USE
7,THE FAIRWAYS,CASTLEROCK,277213,435770,BT51 4XR,RESIDENTIAL
9,THE FAIRWAYS,CASTLEROCK,277242,435748,BT51 4XR,RESIDENTIAL
11,THE FAIRWAYS,CASTLEROCK,277258,435715,BT51 4XR,RESIDENTIAL
13,THE FAIRWAYS,CASTLEROCK,277227,435718,BT51 4XR,RESIDENTIAL
15,THE FAIRWAYS,CASTLEROCK,277203,435741,BT51 4XR,RESIDENTIAL
17,THE FAIRWAYS,CASTLEROCK,277180,435758,BT51 4XR,RESIDENTIAL
19,THE FAIRWAYS,CASTLEROCK,277178,435723,BT51 4XR,RESIDENTIAL
21,THE FAIRWAYS,CASTLEROCK,277205,435708,BT51 4XR,RESIDENTIAL
23,THE FAIRWAYS,CASTLEROCK,277211,435678,BT51 4XR,RESIDENTIAL
25,THE FAIRWAYS,CASTLEROCK,277178,435683,BT51 4XR,RESIDENTIAL
7,STRANDVIEW COTTAGES,CASTLEROCK,276889,436098,BT51 4XS,UNKNOWN
8,STRANDVIEW COTTAGES,CASTLEROCK,276907,436089,BT51 4XS,RESIDENTIAL
3,DUNBOE CRESCENT,ARTICLAVE,278082,433867,BT51 4XT,RESIDENTIAL
1,DUNBOE CRESCENT,ARTICLAVE,278089,433886,BT51 4XT,RESIDENTIAL
2,DUNBOE CRESCENT,ARTICLAVE,278106,433843,BT51 4XT,RESIDENTIAL
4,DUNBOE CRESCENT,ARTICLAVE,278103,433837,BT51 4XT,RESIDENTIAL
6,DUNBOE CRESCENT,ARTICLAVE,278094,433826,BT51 4XT,RESIDENTIAL
8,DUNBOE CRESCENT,ARTICLAVE,278090,433822,BT51 4XT,RESIDENTIAL
5,DUNBOE CRESCENT,ARTICLAVE,278080,433861,BT51 4XT,RESIDENTIAL
7,DUNBOE CRESCENT,ARTICLAVE,278062,433852,BT51 4XT,RESIDENTIAL
29,BELVEDERE PARK,CASTLEROCK,277191,435637,BT51 4XW,RESIDENTIAL
31,BELVEDERE PARK,CASTLEROCK,277196,435618,BT51 4XW,RESIDENTIAL
33,BELVEDERE PARK,CASTLEROCK,277219,435617,BT51 4XW,RESIDENTIAL
35,BELVEDERE PARK,CASTLEROCK,277237,435615,BT51 4XW,RESIDENTIAL
1,BELVEDERE PARK,CASTLEROCK,277197,435590,BT51 4XW,UNKNOWN
12,MUSSENDEN GROVE,ARTICLAVE,277990,433958,BT51 4XX,RESIDENTIAL
1,MUSSENDEN GROVE,ARTICLAVE,277976,434038,BT51 4XX,RESIDENTIAL
5,MUSSENDEN GROVE,ARTICLAVE,277985,434004,BT51 4XX,RESIDENTIAL
7,MUSSENDEN GROVE,ARTICLAVE,277968,433990,BT51 4XX,RESIDENTIAL
9,MUSSENDEN GROVE,ARTICLAVE,277967,433971,BT51 4XX,RESIDENTIAL
10,MUSSENDEN GROVE,ARTICLAVE,278002,433967,BT51 4XX,RESIDENTIAL
3,MUSSENDEN GROVE,ARTICLAVE,277980,434019,BT51 4XX,RESIDENTIAL
8,MUSSENDEN GROVE,ARTICLAVE,278010,433978,BT51 4XX,RESIDENTIAL
2,MUSSENDEN CRESCENT,ARTICLAVE,277997,434067,BT51 4XY,RESIDENTIAL
4,MUSSENDEN CRESCENT,ARTICLAVE,277994,434081,BT51 4XY,RESIDENTIAL
6,MUSSENDEN CRESCENT,ARTICLAVE,277986,434093,BT51 4XY,RESIDENTIAL
8,MUSSENDEN CRESCENT,ARTICLAVE,277976,434101,BT51 4XY,RESIDENTIAL
20,MUSSENDEN CRESCENT,ARTICLAVE,277952,434132,BT51 4XY,RESIDENTIAL
27,MUSSENDEN CRESCENT,ARTICLAVE,277894,434138,BT51 4XY,RESIDENTIAL
10,MUSSENDEN CRESCENT,ARTICLAVE,277966,434110,BT51 4XY,RESIDENTIAL
21,MUSSENDEN CRESCENT,ARTICLAVE,277934,434166,BT51 4XY,RESIDENTIAL
19,MUSSENDEN CRESCENT,ARTICLAVE,277943,434175,BT51 4XY,RESIDENTIAL
9,MUSSENDEN CRESCENT,ARTICLAVE,277991,434139,BT51 4XY,RESIDENTIAL
11,MUSSENDEN CRESCENT,ARTICLAVE,277983,434150,BT51 4XY,RESIDENTIAL
13,MUSSENDEN CRESCENT,ARTICLAVE,277952,434132,BT51 4XY,UNKNOWN
14,MUSSENDEN CRESCENT,ARTICLAVE,277953,434134,BT51 4XY,RESIDENTIAL
15,MUSSENDEN CRESCENT,ARTICLAVE,277973,434164,BT51 4XY,RESIDENTIAL
17,MUSSENDEN CRESCENT,ARTICLAVE,277957,434174,BT51 4XY,RESIDENTIAL
18,MUSSENDEN CRESCENT,ARTICLAVE,277931,434103,BT51 4XY,RESIDENTIAL
23,MUSSENDEN CRESCENT,ARTICLAVE,277923,434154,BT51 4XY,RESIDENTIAL
29,MUSSENDEN CRESCENT,ARTICLAVE,277904,434124,BT51 4XY,RESIDENTIAL
7,MUSSENDEN CRESCENT,ARTICLAVE,277996,434128,BT51 4XY,RESIDENTIAL
12,MUSSENDEN CRESCENT,ARTICLAVE,277959,434123,BT51 4XY,RESIDENTIAL
16,MUSSENDEN CRESCENT,ARTICLAVE,277946,434109,BT51 4XY,RESIDENTIAL
25,MUSSENDEN CRESCENT,ARTICLAVE,277908,434151,BT51 4XY,RESIDENTIAL
0,MAIN STREET,CASTLEROCK,277378,436068,BT51 4RA,UNKNOWN
0,ALTIKEERAGH ROAD,COLERAINE,275468,433884,BT51 4SH,RESIDENTIAL
75,ALTIKEERAGH ROAD,COLERAINE,275386,432191,UNKNOWN,RESIDENTIAL
0,ARDINA ROAD,ARTICLAVE,278893,434667,BTXX XXX,COMMERCIAL
25,ARDINA ROAD,ARTICLAVE,278867,434663,BT51 4XH,RESIDENTIAL
0,ARDINA ROAD,ARTICLAVE,278548,434342,BTXX XXX,COMMERCIAL
30,ARTIDILLON ROAD,CASTLEROCK,275812,433262,BT51 4SP,RESIDENTIAL
1,BABINGTON TERRACE,CASTLEROCK,277164,436139,BT51 4RD,RESIDENTIAL
1,BABINGTON TERRACE,CASTLEROCK,277164,436139,BT51 4RD,RESIDENTIAL
1,BABINGTON TERRACE,CASTLEROCK,277164,436139,BT51 4RD,RESIDENTIAL
7,BALLYHACKETT ROAD,CASTLEROCK,274832,434558,BTXX XXX,COMMERCIAL
16,BALLYMADIGAN ROAD,CASTLEROCK,276512,434961,BT51 4RR,RESIDENTIAL
30,BALLYWOODOCK ROAD,CASTLEROCK,275596,434728,BT51 4RX,RESIDENTIAL
32,BALLYWOODOCK ROAD,CASTLEROCK,275640,434640,BT51 4RT,RESIDENTIAL
7,BELVEDERE AVENUE,CASTLEROCK,277034,435576,BT51 4XD,RESIDENTIAL
10,BELVEDERE AVENUE,CASTLEROCK,277063,435537,BT51 4XD,RESIDENTIAL
17,BELVEDERE AVENUE,CASTLEROCK,277037,435504,BT51 4XD,RESIDENTIAL
18,BELVEDERE AVENUE,CASTLEROCK,277091,435493,BT51 4XD,RESIDENTIAL
1,CASTLEWALK,CASTLEROCK,277310,435895,BT51 4TP,COMMERCIAL
1,CHURCH PASS,CASTLEROCK,275925,434492,BTXX XXX,COMMERCIAL
84,DUNBOE GARDENS,ARTICLAVE,278251,433771,BT51 4XN,RESIDENTIAL
85,DUNBOE ROAD,CASTLEROCK,276985,434462,BT51 4TB,RESIDENTIAL
2,FREEHALL ROAD,CASTLEROCK,277198,436048,BT51 4TR,COMMERCIAL
33,GLEBE ROAD,CASTLEROCK,276298,433219,BT51 4SW,RESIDENTIAL
47,GLEBE ROAD,CASTLEROCK,276298,433219,BT51 4SW,RESIDENTIAL
61,GLEBE ROAD,COLERAINE,276580,432556,BT51 4LD,RESIDENTIAL
47,LIFFOCK PARK,CASTLEROCK,277616,435559,BT51 4DG,RESIDENTIAL
233,MUSSENDEN ROAD,ARTICLAVE,278018,434194,BT51 4TY,COMMERCIAL
18,MUSSENDEN GRANGE,ARTICLAVE,278031,434062,BT51 4US,RESIDENTIAL
22,SCHOOL LANE,CASTLEROCK,276783,435975,BT51 4RJ,COMMERCIAL
2,PROMENADE,CASTLEROCK,277425,436157,BT51 4RE,COMMERCIAL
0,SEA ROAD,CASTLEROCK,277353,435916,BT51 4TN,COMMERCIAL
0,SEA ROAD,CASTLEROCK,277369,435904,BT51 4TN,RESIDENTIAL
0,SEA ROAD,CASTLEROCK,277369,435904,BT51 4TN,RESIDENTIAL
0,SEA ROAD,CASTLEROCK,277222,434902,BT51 4TW,RESIDENTIAL
806,SEACOAST ROAD,CASTLEROCK,274451,436032,BT51 4SD,RESIDENTIAL
808,SEACOAST ROAD,CASTLEROCK,274451,436032,BT51 4SD,RESIDENTIAL
820,SEACOAST ROAD,CASTLEROCK,274451,436032,BT51 4SD,RESIDENTIAL
832,SEACOAST ROAD,CASTLEROCK,274451,436032,BT51 4SD,COMMERCIAL
12,SOLITUDE PARK,CASTLEROCK,276725,436172,BT51 4RG,RESIDENTIAL
25,SOLITUDE PARK,CASTLEROCK,276725,436172,BT51 4RG,RESIDENTIAL
29,SOLITUDE PARK,CASTLEROCK,276725,436172,BT51 4RG,COMMERCIAL
55,SOLITUDE PARK,CASTLEROCK,276725,436172,BT51 4RG,RESIDENTIAL
26,ST. PAULS ROAD,ARTICLAVE,278385,433912,BT51 4UW,COMMERCIAL
28,ST. PAULS ROAD,ARTICLAVE,278385,433912,BT51 4UW,COMMERCIAL
37,ST. PAULS ROAD,ARTICLAVE,278469,433804,BT51 4UP,COMMERCIAL
0,MAIN STREET,CASTLEROCK,277126,436230,BT51 4RF,RESIDENTIAL
13,MAIN STREET,CASTLEROCK,277349,436112,BT51 4RF,RESIDENTIAL
4,ISLAY COURT,CASTLEROCK,277616,435943,BT51 4PZ,RESIDENTIAL
0,MAIN STREET,CASTLEROCK,277230,436104,BT51 4RA,UNKNOWN
0,BALLYSTRONE ROAD,COLERAINE,280521,429319,BT51 4JF,COMMERCIAL
0,BALLYSTRONE ROAD,COLERAINE,280521,429319,BT51 4JF,RESIDENTIAL
0,BALLYSTRONE ROAD,COLERAINE,280521,429319,BT51 4JF,COMMERCIAL
82,BALLYWOOLEN ROAD,CASTLEROCK,280120,434949,BT51 4XQ,RESIDENTIAL
150,DUNHILL ROAD,COLERAINE,278494,427319,BT51 4JA,COMMERCIAL
166,DUNHILL ROAD,COLERAINE,278494,427319,BT51 4JA,COMMERCIAL
13,FORMOYLE ROAD,COLERAINE,277069,428565,BT51 4JP,RESIDENTIAL
16,FORMOYLE ROAD,COLERAINE,277135,428560,BT51 4JP,COMMERCIAL
0,GREEN ROAD,COLERAINE,280477,432723,BT51 4LX,COMMERCIAL
19,ISLE ROAD,COLERAINE,279265,427986,BT51 4JH,RESIDENTIAL
71,SCONCE ROAD,ARTICLAVE,276803,431084,BT51 4JU,RESIDENTIAL
77,SCONCE ROAD,ARTICLAVE,276874,430664,BT51 4UR,RESIDENTIAL
0,SCONCE ROAD,ARTICLAVE,278387,433812,BT51 4UR,RESIDENTIAL
83,SCONCE ROAD,ARTICLAVE,278387,433812,BT51 4UR,RESIDENTIAL
22,CAM LANE,COLERAINE,279848,424042,BT51 4PU,RESIDENTIAL
39,CAM ROAD,COLERAINE,278033,424065,BT51 4PX,COMMERCIAL
0,CAM ROAD,COLERAINE,278033,424065,BT51 4PX,RESIDENTIAL
62,SHINNY ROAD,COLERAINE,279811,425398,BT51 4PT,RESIDENTIAL
66,SHINNY ROAD,COLERAINE,279811,425398,BT51 4PT,RESIDENTIAL
68,SHINNY ROAD,COLERAINE,279811,425398,BT51 4PT,RESIDENTIAL
70,SHINNY ROAD,COLERAINE,279811,425398,BT51 4PT,RESIDENTIAL
17,GORTREE PARK,CASTLEROCK,277057,435694,BT51 4RN,RESIDENTIAL
18,GORTREE PARK,CASTLEROCK,277057,435694,BT51 4RN,RESIDENTIAL
15,GORTREE PARK,CASTLEROCK,277062,435701,BT51 4RN,RESIDENTIAL
16,GORTREE PARK,CASTLEROCK,277062,435701,BT51 4RN,RESIDENTIAL
3,GORTREE PARK,CASTLEROCK,277099,435792,BT51 4TT,RESIDENTIAL
4,GORTREE PARK,CASTLEROCK,277099,435792,BT51 4TT,RESIDENTIAL
1,GORTREE PARK,CASTLEROCK,277100,435801,BT51 4TT,RESIDENTIAL
2,GORTREE PARK,CASTLEROCK,277100,435801,BT51 4TT,RESIDENTIAL
61,SEA ROAD,CASTLEROCK,277300,435657,BT51 4TW,COMMERCIAL
65,SEA ROAD,CASTLEROCK,277300,435657,BT51 4TW,UNKNOWN
40,MAIN STREET,CASTLEROCK,277051,436178,BT51 4RA,RESIDENTIAL
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
43,MAIN STREET,CASTLEROCK,277058,436233,BT51 4RA,UNKNOWN
38,MAIN STREET,CASTLEROCK,277059,436176,BT51 4RA,RESIDENTIAL
41,MAIN STREET,CASTLEROCK,277075,436221,BT51 4RA,RESIDENTIAL
36,MAIN STREET,CASTLEROCK,277076,436168,BT51 4RA,RESIDENTIAL
34,MAIN STREET,CASTLEROCK,277086,436162,BT51 4RA,RESIDENTIAL
39,MAIN STREET,CASTLEROCK,277087,436209,BT51 4RA,RESIDENTIAL
32,MAIN STREET,CASTLEROCK,277101,436162,BT51 4RA,RESIDENTIAL
30,MAIN STREET,CASTLEROCK,277110,436158,BT51 4RA,RESIDENTIAL
37,MAIN STREET,CASTLEROCK,277139,436200,BT51 4RA,RESIDENTIAL
35,MAIN STREET,CASTLEROCK,277169,436184,BT51 4RA,RESIDENTIAL
0,MAIN STREET,CASTLEROCK,276799,436301,BTXX XXX,UNKNOWN
58,MAIN STREET,CASTLEROCK,276863,436239,BT51 4RA,RESIDENTIAL
0,OCEAN VIEW,CASTLEROCK,276832,436271,BTXX XXX,UNKNOWN
0,OCEAN VIEW,CASTLEROCK,276832,436271,BTXX XXX,UNKNOWN
56,MAIN STREET,CASTLEROCK,276876,436237,BT51 4RA,RESIDENTIAL
0,MAIN STREET,CASTLEROCK,276884,436175,BT51 4RA,RESIDENTIAL
54,MAIN STREET,CASTLEROCK,276894,436234,BT51 4RA,RESIDENTIAL
0,MAIN STREET,CASTLEROCK,276900,436145,BT51 4RA,RESIDENTIAL
52,MAIN STREET,CASTLEROCK,276933,436220,BT51 4RA,RESIDENTIAL
51,MAIN STREET,CASTLEROCK,276943,436261,BT51 4RA,RESIDENTIAL
49,MAIN STREET,CASTLEROCK,276987,436249,BT51 4RA,RESIDENTIAL
0,MAIN STREET,CASTLEROCK,277004,436189,BT51 4RA,UNKNOWN
47,MAIN STREET,CASTLEROCK,277005,436250,BT51 4RA,RESIDENTIAL
44,MAIN STREET,CASTLEROCK,277028,436192,BT51 4RA,RESIDENTIAL
42,MAIN STREET,CASTLEROCK,277037,436188,BT51 4RA,RESIDENTIAL
0,MAIN STREET,CASTLEROCK,277175,436131,BT51 4RA,RESIDENTIAL
0,MAIN STREET,CASTLEROCK,277180,436128,BT51 4RA,RESIDENTIAL
28,MAIN STREET,CASTLEROCK,277192,436121,BT51 4RA,RESIDENTIAL
33,MAIN STREET,CASTLEROCK,277198,436190,BT51 4RA,RESIDENTIAL
26,MAIN STREET,CASTLEROCK,277206,436114,BT51 4RA,RESIDENTIAL
24,MAIN STREET,CASTLEROCK,277214,436111,BT51 4RA,RESIDENTIAL
22,MAIN STREET,CASTLEROCK,277230,436104,BT51 4RA,RESIDENTIAL
20,MAIN STREET,CASTLEROCK,277237,436100,BT51 4RA,RESIDENTIAL
18,MAIN STREET,CASTLEROCK,277251,436095,BT51 4RA,RESIDENTIAL
0,MAIN STREET,CASTLEROCK,277257,436092,BT51 4RA,RESIDENTIAL
23,MAIN STREET,CASTLEROCK,277268,436135,BT51 4RA,RESIDENTIAL
16,MAIN STREET,CASTLEROCK,277276,436087,BT51 4RA,RESIDENTIAL
21,MAIN STREET,CASTLEROCK,277288,436130,BT51 4RA,RESIDENTIAL
10,MAIN STREET,CASTLEROCK,277292,436062,BT51 4RA,RESIDENTIAL
14,MAIN STREET,CASTLEROCK,277293,436082,BT51 4RA,RESIDENTIAL
12,MAIN STREET,CASTLEROCK,277296,436073,BT51 4RA,COMMERCIAL
19,MAIN STREET,CASTLEROCK,277297,436131,BT51 4RA,RESIDENTIAL
0,MAIN STREET,CASTLEROCK,277316,436068,BT51 4RA,RESIDENTIAL
17,MAIN STREET,CASTLEROCK,277316,436121,BT51 4RA,COMMERCIAL
15,MAIN STREET,CASTLEROCK,277342,436114,BT51 4RA,RESIDENTIAL
4,MAIN STREET,CASTLEROCK,277346,436050,BT51 4RA,RESIDENTIAL
7,MAIN STREET,CASTLEROCK,277375,436076,BT51 4RA,RESIDENTIAL
5,MAIN STREET,CASTLEROCK,277378,436068,BT51 4RA,RESIDENTIAL
1,MAIN STREET,CASTLEROCK,277384,436068,BT51 4RA,COMMERCIAL
2,MAIN STREET,CASTLEROCK,277372,436038,BT51 4RA,RESIDENTIAL
2,MAIN STREET,CASTLEROCK,277372,436038,BT51 4RA,RESIDENTIAL
2,MAIN STREET,CASTLEROCK,277372,436038,BT51 4RA,RESIDENTIAL
2,MAIN STREET,CASTLEROCK,277372,436038,BT51 4RA,RESIDENTIAL
2,MAIN STREET,CASTLEROCK,277372,436038,BT51 4RA,RESIDENTIAL
2,MAIN STREET,CASTLEROCK,277372,436038,BT51 4RA,RESIDENTIAL
2,MAIN STREET,CASTLEROCK,277372,436038,BT51 4RA,RESIDENTIAL
2,MAIN STREET,CASTLEROCK,277372,436038,BT51 4RA,RESIDENTIAL
2,MAIN STREET,CASTLEROCK,277372,436038,BT51 4RA,RESIDENTIAL
2,MAIN STREET,CASTLEROCK,277372,436038,BT51 4RA,RESIDENTIAL
50,MAIN STREET,CASTLEROCK,276967,436206,BT51 4RA,COMMERCIAL
6,MAIN STREET,CASTLEROCK,277320,436067,BT51 4RA,COMMERCIAL
0,MAIN STREET,CASTLEROCK,277296,436073,BT51 4RA,RESIDENTIAL
25,MAIN STREET,CASTLEROCK,277131,436161,BT51 4RA,RESIDENTIAL
25,MAIN STREET,CASTLEROCK,277131,436161,BT51 4RA,RESIDENTIAL
25,MAIN STREET,CASTLEROCK,277131,436161,BT51 4RA,RESIDENTIAL
25,MAIN STREET,CASTLEROCK,277131,436161,BT51 4RA,RESIDENTIAL
25,MAIN STREET,CASTLEROCK,277131,436161,BT51 4RA,RESIDENTIAL
25,MAIN STREET,CASTLEROCK,277131,436161,BT51 4RA,RESIDENTIAL
0,MAIN STREET,CASTLEROCK,277124,436164,BT51 4RA,UNKNOWN
0,MAIN STREET,CASTLEROCK,277320,436067,BT51 4RA,UNKNOWN
0,MAIN STREET,CASTLEROCK,277124,436164,BT51 4RA,UNKNOWN
0,MAIN STREET,CASTLEROCK,277228,436157,BT51 4RA,RESIDENTIAL
31,MAIN STREET,CASTLEROCK,277228,436157,BT51 4RA,RESIDENTIAL
11,MAIN STREET,CASTLEROCK,277366,436074,BT51 4RA,RESIDENTIAL
9,MAIN STREET,CASTLEROCK,277366,436074,BT51 4RA,COMMERCIAL
63,ALTIKEERAGH ROAD,COLERAINE,275434,433027,BT51 4SR,RESIDENTIAL
64,ALTIKEERAGH ROAD,COLERAINE,275386,432191,BT51 4ST,RESIDENTIAL
18,BALLYHACKETT LANE,CASTLEROCK,275056,433066,BT51 4SU,UNKNOWN
20,BALLYHACKETT LANE,CASTLEROCK,275056,433066,BT51 4SU,UNKNOWN
22,BALLYHACKETT LANE,CASTLEROCK,275056,433066,BT51 4SU,UNKNOWN
3,BELVEDERE AVENUE,CASTLEROCK,277061,435605,BT51 4XD,RESIDENTIAL
9,BELVEDERE AVENUE,CASTLEROCK,277033,435562,BT51 4XD,RESIDENTIAL
11,BELVEDERE AVENUE,CASTLEROCK,277028,435546,BT51 4XD,RESIDENTIAL
14,BELVEDERE AVENUE,CASTLEROCK,277097,435528,BT51 4XD,RESIDENTIAL
20,BELVEDERE AVENUE,CASTLEROCK,277068,435550,BT51 4XD,UNKNOWN
21,BELVEDERE AVENUE,CASTLEROCK,277068,435550,BT51 4XD,UNKNOWN
22,BELVEDERE AVENUE,CASTLEROCK,277068,435550,BT51 4XD,UNKNOWN
23,BELVEDERE AVENUE,CASTLEROCK,277068,435550,BT51 4XD,UNKNOWN
24,BELVEDERE AVENUE,CASTLEROCK,277068,435550,BT51 4XD,UNKNOWN
25,BELVEDERE AVENUE,CASTLEROCK,277068,435550,BT51 4XD,UNKNOWN
26,BELVEDERE AVENUE,CASTLEROCK,277068,435550,BT51 4XD,UNKNOWN
28,BELVEDERE AVENUE,CASTLEROCK,277068,435550,BT51 4XD,UNKNOWN
30,BELVEDERE AVENUE,CASTLEROCK,277068,435550,BT51 4XD,UNKNOWN
55,DUNBOE GARDENS,ARTICLAVE,278209,433774,BT51 4XN,RESIDENTIAL
53,DUNBOE GARDENS,ARTICLAVE,278213,433779,BT51 4XN,RESIDENTIAL
86,DUNBOE GARDENS,ARTICLAVE,278244,433756,BT51 4XN,RESIDENTIAL
90,DUNBOE GARDENS,ARTICLAVE,278229,433743,BT51 4XN,RESIDENTIAL
92,DUNBOE GARDENS,ARTICLAVE,278223,433739,BT51 4XN,RESIDENTIAL
57,DUNBOE GARDENS,ARTICLAVE,278192,433771,BT51 4XN,RESIDENTIAL
59,DUNBOE GARDENS,ARTICLAVE,278188,433766,BT51 4XN,RESIDENTIAL
61,DUNBOE GARDENS,ARTICLAVE,278175,433755,BT51 4XN,RESIDENTIAL
67,DUNBOE GARDENS,ARTICLAVE,278190,433733,BT51 4XN,RESIDENTIAL
94,DUNBOE GARDENS,ARTICLAVE,278212,433728,BT51 4XN,RESIDENTIAL
96,DUNBOE GARDENS,ARTICLAVE,278205,433728,BT51 4XN,RESIDENTIAL
0,FORMOYLE ROAD,COLERAINE,280521,429319,BT51 4JF,RESIDENTIAL
44,GLEBE ROAD,CASTLEROCK,276619,433124,BT51 4SW,RESIDENTIAL
2,INNIS COURT,CASTLEROCK,277471,436151,BT51 4QA,RESIDENTIAL
4,INNIS COURT,CASTLEROCK,277477,436149,BT51 4QA,RESIDENTIAL
6,INNIS COURT,CASTLEROCK,277471,436151,BT51 4QA,RESIDENTIAL
7,INNIS COURT,CASTLEROCK,277477,436149,BT51 4QA,RESIDENTIAL
8,INNIS COURT,CASTLEROCK,277477,436149,BT51 4QA,RESIDENTIAL
9,INNIS COURT,CASTLEROCK,277471,436151,BT51 4QA,RESIDENTIAL
10,INNIS COURT,CASTLEROCK,277471,436151,BT51 4QA,RESIDENTIAL
11,INNIS COURT,CASTLEROCK,277477,436149,BT51 4QA,RESIDENTIAL
12,INNIS COURT,CASTLEROCK,277477,436149,BT51 4QA,RESIDENTIAL
15,INNIS COURT,CASTLEROCK,277472,436122,BT51 4QA,RESIDENTIAL
17,INNIS COURT,CASTLEROCK,277471,436114,BT51 4QA,RESIDENTIAL
18,INNIS COURT,CASTLEROCK,277472,436122,BT51 4QA,RESIDENTIAL
19,INNIS COURT,CASTLEROCK,277472,436122,BT51 4QA,RESIDENTIAL
20,INNIS COURT,CASTLEROCK,277471,436114,BT51 4QA,RESIDENTIAL
21,INNIS COURT,CASTLEROCK,277471,436114,BT51 4QA,RESIDENTIAL
22,INNIS COURT,CASTLEROCK,277472,436122,BT51 4QA,RESIDENTIAL
23,INNIS COURT,CASTLEROCK,277472,436122,BT51 4QA,RESIDENTIAL
24,INNIS COURT,CASTLEROCK,277471,436114,BT51 4QA,RESIDENTIAL
25,INNIS COURT,CASTLEROCK,277471,436114,BT51 4QA,RESIDENTIAL
15,MUSSENDEN GRANGE,ARTICLAVE,277940,434069,BT51 4US,RESIDENTIAL
17,MUSSENDEN GRANGE,ARTICLAVE,277927,434065,BT51 4US,RESIDENTIAL
19,MUSSENDEN GRANGE,ARTICLAVE,278031,434062,BT51 4US,RESIDENTIAL
20,MUSSENDEN GRANGE,ARTICLAVE,277952,434035,BT51 4US,RESIDENTIAL
21,MUSSENDEN GRANGE,ARTICLAVE,277907,434018,BT51 4US,RESIDENTIAL
22,MUSSENDEN GRANGE,ARTICLAVE,277937,434036,BT51 4US,RESIDENTIAL
23,MUSSENDEN GRANGE,ARTICLAVE,278031,434062,BT51 4US,UNKNOWN
24,MUSSENDEN GRANGE,ARTICLAVE,277941,434017,BT51 4US,RESIDENTIAL
26,MUSSENDEN GRANGE,ARTICLAVE,277943,434002,BT51 4US,RESIDENTIAL
27,MUSSENDEN GRANGE,ARTICLAVE,278031,434062,BT51 4US,UNKNOWN
28,MUSSENDEN GRANGE,ARTICLAVE,277944,433988,BT51 4US,UNKNOWN
29,MUSSENDEN GRANGE,ARTICLAVE,278031,434062,BT51 4US,UNKNOWN
30,MUSSENDEN GRANGE,ARTICLAVE,277940,433974,BT51 4US,RESIDENTIAL
12,ISLAY COURT,CASTLEROCK,277692,435895,BT51 4PZ,RESIDENTIAL
26,KNOCKNOUGHER ROAD,COLERAINE,275429,431117,BT51 4LA,RESIDENTIAL
15,MUSSENDEN VIEW,ARTICLAVE,278330,434080,BT51 4NZ,RESIDENTIAL
17,MUSSENDEN VIEW,ARTICLAVE,278339,434094,BT51 4NZ,RESIDENTIAL
8,MUSSENDEN VIEW,ARTICLAVE,278352,434176,BT51 4NZ,RESIDENTIAL
10,MUSSENDEN VIEW,ARTICLAVE,278366,434167,BT51 4NZ,RESIDENTIAL
14,MUSSENDEN VIEW,ARTICLAVE,278382,434151,BT51 4NZ,RESIDENTIAL
12,MUSSENDEN VIEW,ARTICLAVE,278377,434155,BT51 4NZ,RESIDENTIAL
16,MUSSENDEN VIEW,ARTICLAVE,278360,434123,BT51 4NZ,RESIDENTIAL
6,MUSSENDEN VIEW,ARTICLAVE,278346,434176,BT51 4NZ,RESIDENTIAL
2,MUSSENDEN VIEW,ARTICLAVE,278331,434134,BT51 4NZ,RESIDENTIAL
0,MUSSENDEN CRESCENT,ARTICLAVE,277916,434116,BT51 4XY,UNKNOWN
2,MUSSENDEN GROVE,ARTICLAVE,278008,434031,BT51 4XX,UNKNOWN
4,MUSSENDEN GROVE,ARTICLAVE,278024,434005,BT51 4XX,RESIDENTIAL
6,MUSSENDEN GROVE,ARTICLAVE,278022,433988,BT51 4XX,RESIDENTIAL
11,MUSSENDEN GROVE,ARTICLAVE,277973,433959,BT51 4XX,RESIDENTIAL
1,MUSSENDEN CRESCENT,ARTICLAVE,277952,434132,BT51 4XY,UNKNOWN
3,MUSSENDEN CRESCENT,ARTICLAVE,277952,434132,BT51 4XY,UNKNOWN
5,MUSSENDEN CRESCENT,ARTICLAVE,277952,434132,BT51 4XY,UNKNOWN
